range,japan,0.000005200449323
sale,told,0.000021962890969
increase,despite,0.000002528375944
june,currently,0.000001626899689
closing,june,0.000002679157660
site,company,0.000003543864750
repeal,tax,0.000001277377578
box,said,0.000019340848667
meeting,south,0.000012882620467
senate,proposed,0.000003358105459
money,action,0.000006104320164
line,program,0.000001858654059
canada,southern,0.000002190082796
director,financial,0.000001954081881
month,common,0.000024338127332
early,domestic,0.000001283459824
countries,july,0.000001179656692
products,debt,0.000013994347682
owned,include,0.000003001479854
close,closing,0.000002707352451
board,home,0.000001679474281
agency,fall,0.000001504346642
york,jersey,0.000000133866351
office,industry,0.000000935119260
friday,talks,0.000001184854682
director,office,0.000000379166806
corporate,minister,0.000000764486117
financial,prime,0.000000833023194
reuters,issues,0.000000684227359
crisis,countries,0.000000525685607
government,reach,0.000001175657189
rose,financial,0.000009619669072
international,drop,0.000003717849268
north,reported,0.000003424792112
continue,talks,0.000002198831680
agency,recent,0.000001020987952
agency,companies,0.000002531884547
sale,communications,0.000005220214007
oil,free,0.000010321800801
officers,share,0.000006420511454
seeks,group,0.000006281766673
chemical,shares,0.000010191914043
arabia,accept,0.000000232333150
office,shares,0.000006049263447
shares,home,0.000002032951670
industry,results,0.000005073408374
recovery,government,0.000000831206137
proposal,open,0.000001840664027
open,official,0.000002132436521
open,month,0.000005486419468
stage,new,0.000003620398047
close,talks,0.000005708883691
stop,year,0.000016112371668
details,market,0.000008044896276
stock,producer,0.000002656507149
domestic,long,0.000002219596126
south,middle,0.000005641765711
offer,wednesday,0.000000661619822
difficult,time,0.000001352007757
soon,april,0.000016224399587
year,network,0.000004920236279
sales,order,0.000011618564713
interview,network,0.000000866620439
products,parts,0.000002208297019
firm,federal,0.000003545518894
policy,view,0.000000527390796
gave,set,0.000002108254193
current,possible,0.000005316245279
energy,project,0.000001032970317
major,administration,0.000002026426046
letter,business,0.000003320767519
april,hard,0.000000523663914
led,loss,0.000028663518606
company,morning,0.000010125946574
states,signed,0.000001945853455
book,year,0.000012795431758
products,makes,0.000001654568791
state,second,0.000002345177791
term,buy,0.000005098372640
month,states,0.000006468586434
increase,line,0.000003609630085
government,keeping,0.000000099485426
minister,election,0.000000064118559
plans,national,0.000016983669411
conference,need,0.000000604052332
high,finance,0.000002421743375
battle,group,0.000002273323844
group,paper,0.000002110074547
non,reported,0.000005725359188
line,years,0.000005210102245
non,saudi,0.000000709635117
stock,rising,0.000003139012733
members,continue,0.000001830709380
national,continue,0.000004184109002
rise,start,0.000001899271183
bond,rise,0.000003832600214
term,trends,0.000000063773619
based,short,0.000002362368377
group,short,0.000006731957455
strong,recent,0.000001775658916
announcement,price,0.000001513471034
coffee,seen,0.000000539635437
talks,conference,0.000000929786779
start,today,0.000003437134637
international,day,0.000005525788765
international,secretary,0.000004430165973
growing,national,0.000006727688287
war,new,0.000006068456969
recent,tax,0.000005118946319
north,canadian,0.000001518206886
closing,deal,0.000002437171133
aid,central,0.000001223802769
set,change,0.000000949362516
canada,second,0.000003264589395
months,figure,0.000000846790215
countries,mexico,0.000000523605706
reuters,committee,0.000001766081937
japan,howard,0.000000227710288
services,foreign,0.000007439803539
officials,british,0.000003427348702
net,united,0.000028315678719
gold,results,0.000003125159083
certain,offer,0.000004180611541
office,april,0.000010132886018
world,lead,0.000002395769798
financial,crisis,0.000000374728472
given,budget,0.000000669181588
fuel,natural,0.000000516392618
arabia,day,0.000001018802891
brazil,european,0.000003172643801
able,foreign,0.000001506170520
work,budget,0.000000810605627
paul,economic,0.000002568868467
share,product,0.000004159898708
leading,today,0.000004818840807
private,june,0.000003546659173
thought,think,0.000000628888870
germany,taken,0.000001329731276
like,international,0.000001783641551
washington,canada,0.000002733826022
group,policy,0.000003968997589
warned,iran,0.000000874732336
defense,told,0.000007828843081
time,use,0.000000903647560
considering,officials,0.000000962107606
officials,wants,0.000000556136399
rise,state,0.000004246982826
recent,performance,0.000000915478552
tax,low,0.000001780710704
united,current,0.000014571999600
deal,going,0.000000753445704
program,benefits,0.000000762722038
funds,national,0.000009317052900
service,use,0.000000708236939
national,health,0.000001278690320
health,board,0.000004319960681
according,statement,0.000001253743335
mark,january,0.000007910414752
term,germany,0.000001971028723
term,domestic,0.000002217614110
trade,taking,0.000005989239526
long,record,0.000016566886188
half,fall,0.000002478831220
bank,law,0.000001399344001
delivery,additional,0.000002065389253
looking,ways,0.000000184907705
meet,japan,0.000004961671493
debt,security,0.000003308876785
market,primary,0.000001762525471
far,meeting,0.000002539373327
policy,issue,0.000001407698733
special,program,0.000001644969075
states,debt,0.000006469345408
company,dallas,0.000000878333594
williams,year,0.000008083544344
expected,work,0.000002970756441
river,pipeline,0.000000314527625
research,industry,0.000001249006345
june,meet,0.000000767079143
congressional,farm,0.000000188849896
controversial,farm,0.000000167912745
fourth,tax,0.000006102352472
buy,says,0.000011716737390
funds,based,0.000004257893579
canadian,early,0.000002495412446
shares,continue,0.000005440099358
common,continue,0.000006951559953
pipeline,sales,0.000016305952158
received,buy,0.000004594076472
american,finance,0.000002232533461
years,common,0.000013372058675
new,iraq,0.000000817156945
iraq,iraqi,0.000000102512757
official,change,0.000002359909786
plan,federal,0.000004927010650
international,class,0.000001537117214
considered,april,0.000007762953828
chairman,help,0.000002561224392
world,canada,0.000005815129043
ruling,today,0.000009591973139
contract,canadian,0.000001142963470
people,large,0.000000492916968
helped,market,0.000009000646969
cuts,planned,0.000001534025387
rising,mark,0.000000483982546
president,mark,0.000000847667195
forward,tax,0.000001229027248
national,home,0.000001563591013
major,consumer,0.000003412190836
company,opened,0.000003071443189
state,recent,0.000001437925448
meet,union,0.000000574989201
opening,london,0.000001034840693
states,free,0.000002485192454
free,major,0.000011556443496
currently,officials,0.000001276657258
ago,officials,0.000001792466264
comment,plan,0.000002615200856
new,required,0.000001169203301
potential,financial,0.000002347083182
world,proposal,0.000003805831057
european,products,0.000007248407201
cover,foreign,0.000004999254543
january,plans,0.000012512495232
federal,reported,0.000008951121345
great,northern,0.000000506949220
share,present,0.000001825255822
japan,zealand,0.000001375198281
key,officials,0.000001356825805
reported,good,0.000002599895879
makes,business,0.000002081954790
search,said,0.000014842128621
months,long,0.000002241057700
today,control,0.000002159324367
target,report,0.000001595319418
jones,share,0.000003231287792
year,parts,0.000004330570846
billion,interview,0.000005507171863
federal,cut,0.000005114674423
decision,federal,0.000003500050525
law,official,0.000000786610485
sent,today,0.000003459384061
money,pay,0.000014277097762
share,street,0.000001331720910
oil,remains,0.000004664009339
federal,long,0.000002838972478
country,start,0.000000579327491
chief,donald,0.000001037623747
reuters,union,0.000001077810225
stock,letter,0.000006590873909
year,vote,0.000003156405000
shares,began,0.000002054846163
alaska,group,0.000005334598882
industry,strong,0.000002055456889
director,national,0.000005169413726
year,los,0.000001658342285
financial,past,0.000000827865676
years,small,0.000001581011361
legislation,farm,0.000000382950873
benefits,company,0.000013893756659
offer,aide,0.000000570189002
officials,clear,0.000000547135926
aide,reuters,0.000000698986071
want,billion,0.000017769993065
billion,hands,0.000001208301796
january,income,0.000016450823750
march,need,0.000003504023425
trans,group,0.000004129955414
present,expected,0.000006599313565
information,energy,0.000001928422762
news,central,0.000003217983931
canada,debt,0.000006958462563
farm,west,0.000002149428610
called,following,0.000002860763516
country,long,0.000001013998599
african,price,0.000002058928203
march,water,0.000000838268477
nearly,government,0.000001849659725
issue,plans,0.000005081357813
bank,probably,0.000001957832410
income,finance,0.000005510917617
major,owned,0.000007811934665
new,changing,0.000000067137570
place,agreement,0.000009558903912
year,richard,0.000003689359801
recent,set,0.000001458870202
increase,came,0.000000815056012
high,hit,0.000001203601073
response,today,0.000004162568985
past,time,0.000001919301212
past,west,0.000001664775027
rise,time,0.000008201561286
product,time,0.000002987832659
economic,says,0.000008675599020
sanctions,washington,0.000000566024767
official,including,0.000002769913863
close,minister,0.000005112939562
earlier,seven,0.000004358827937
turkey,year,0.000010697594007
include,march,0.000010155588825
month,longer,0.000001165732101
plans,term,0.000003780525958
foreign,difficult,0.000000556282316
won,years,0.000001805916895
help,long,0.000001326684128
policy,fears,0.000000089610857
says,hit,0.000002015076461
funds,officials,0.000001525763196
case,time,0.000001057124337
strong,long,0.000001689050123
anderson,said,0.000007263766292
said,anderson,0.000000334102197
elections,april,0.000002942901574
government,head,0.000001499725158
war,year,0.000021732050300
union,economic,0.000003712513490
opening,months,0.000002657884352
short,policy,0.000001171806048
target,agreement,0.000009294144547
street,billion,0.000026434046958
criminal,said,0.000005213570603
price,free,0.000003972430932
agency,north,0.000000946606292
america,service,0.000000520177650
president,communications,0.000001791535283
finance,owned,0.000004767759947
angeles,year,0.000017523681890
march,houston,0.000001453562163
security,report,0.000003113318144
report,taken,0.000001770939889
report,security,0.000002357997573
lead,foreign,0.000003069625109
store,new,0.000004745459137
meet,industry,0.000000832302078
calls,government,0.000001666578896
important,bank,0.000010412593838
fall,annual,0.000007268813988
program,began,0.000001096921665
annual,private,0.000003431162440
countries,net,0.000045806613343
paris,commission,0.000005911540939
stock,video,0.000003795222938
analyst,march,0.000006809324532
drug,use,0.000000251461842
came,money,0.000001379995524
foreign,came,0.000000726645908
bond,officials,0.000000986242071
